MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Street_Pave,Alley_Grvl,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,SalePrice,Age,Mod_Age
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,64.0,7018,4,4,3,5,5,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1114,0,2228,0.0,0.0,2,0,6,2,3,8,8,0,0.0,1979.0,1.0,720.0,3.0,3.0,3,73,0,0,0,0,0,0.0,0,6,147983,30,30
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,75.0,10762,4,4,3,6,6,0.0,3,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,626.0,626.0,3,5,591,0,1217,0.0,0.0,1,1,3,1,3,6,8,1,3.0,1980.0,2.0,288.0,3.0,3.0,3,0,28,0,0,0,0,0.0,0,4,120000,29,29
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,60.0,7024,4,4,3,5,5,0.0,3,3,5.0,4.0,0.0,5.0,980.0,1.0,0.0,110.0,1090.0,4,5,0,0,1090,1.0,0.0,1,1,2,1,3,5,8,0,0.0,2005.0,3.0,450.0,3.0,3.0,3,0,49,0,0,0,0,0.0,0,6,157000,2,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50.0,7585,4,4,3,5,3,0.0,3,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,810.0,810.0,2,4,454,0,1456,1.0,1.0,1,0,4,1,3,7,8,1,3.0,1954.0,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,8,91500,58,56
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,67.0,8777,4,4,3,5,7,0.0,3,3,2.0,3.0,0.0,1.0,0.0,1.0,0.0,796.0,796.0,4,4,0,0,796,0.0,0.0,1,0,2,1,3,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,2,328,0,164,0,0,0,3.0,0,5,85000,98,58
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,70.0,9170,4,4,3,5,7,0.0,3,3,3.0,3.0,0.0,5.0,698.0,6.0,96.0,420.0,1214.0,5,5,0,0,1214,1.0,0.0,1,0,2,1,3,6,8,0,0.0,1965.0,1.0,461.0,2.0,2.0,3,0,0,184,0,0,0,4.0,400,4,140000,42,42
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,66.0,7742,4,4,3,5,7,0.0,3,3,3.0,3.0,0.0,4.0,763.0,1.0,0.0,192.0,955.0,5,5,0,0,955,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1966.0,1.0,386.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,1,127000,41,41
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,64.0,8791,3,4,3,6,5,0.0,4,3,4.0,3.0,0.0,3.0,503.0,1.0,0.0,361.0,864.0,5,5,864,0,1728,0.0,0.0,2,1,3,1,4,7,8,0,0.0,2003.0,2.0,673.0,3.0,3.0,3,216,56,0,0,0,0,0.0,0,5,207500,5,5
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,60.0,19800,4,4,3,6,8,0.0,3,3,3.0,3.0,0.0,3.0,425.0,1.0,0.0,1411.0,1836.0,4,5,1836,0,3672,0.0,0.0,3,1,5,1,4,7,8,2,4.0,1993.0,1.0,836.0,3.0,3.0,3,684,80,32,0,0,0,0.0,0,12,415000,71,16
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,90.0,13339,3,4,3,6,6,132.0,3,3,3.0,3.0,0.0,2.0,65.0,4.0,875.0,621.0,1561.0,3,5,0,0,1561,1.0,0.0,2,0,3,1,3,6,8,1,4.0,1960.0,3.0,463.0,3.0,3.0,3,0,148,0,0,120,0,0.0,0,5,193000,49,49
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,65.0,8125,4,4,3,6,5,0.0,3,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,702.0,702.0,4,5,779,0,1481,0.0,0.0,2,1,3,1,3,6,8,1,3.0,1994.0,3.0,343.0,3.0,3.0,3,0,36,0,0,0,0,0.0,0,3,174000,15,14
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,78.0,11419,4,4,3,7,7,0.0,3,3,3.0,3.0,0.0,5.0,699.0,1.0,0.0,0.0,699.0,5,4,726,0,1527,1.0,0.0,1,1,3,1,3,6,8,1,4.0,1948.0,1.0,410.0,3.0,3.0,3,0,0,134,0,0,0,2.0,0,12,152500,61,10
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,72.0,7226,3,4,3,7,5,0.0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,798.0,798.0,5,5,842,0,1640,0.0,0.0,2,1,3,1,4,6,8,0,0.0,2003.0,2.0,595.0,3.0,3.0,3,0,45,0,0,0,0,0.0,0,6,183000,5,5
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,60.0,11100,4,4,3,5,6,0.0,3,3,3.0,3.0,0.0,2.0,1080.0,1.0,0.0,0.0,1080.0,3,5,400,0,1480,1.0,0.0,1,0,4,1,3,7,8,1,4.0,1951.0,1.0,253.0,3.0,3.0,3,0,0,68,0,0,0,0.0,0,7,136500,56,13
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,80.0,12435,4,4,3,7,5,172.0,4,3,4.0,3.0,0.0,6.0,361.0,1.0,0.0,602.0,963.0,5,5,829,0,1792,0.0,0.0,2,1,3,1,4,7,8,1,3.0,2001.0,2.0,564.0,3.0,3.0,3,0,96,0,245,0,0,0.0,0,5,231500,7,7
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,57.0,6420,3,4,3,5,7,0.0,3,3,5.0,4.0,0.0,2.0,210.0,5.0,551.0,219.0,980.0,2,4,0,0,1148,0.0,1.0,1,0,2,1,3,6,8,0,0.0,1952.0,1.0,308.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,9,123500,54,54
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,59.0,16466,3,4,3,5,7,0.0,3,4,3.0,3.0,0.0,1.0,0.0,1.0,0.0,816.0,816.0,3,5,521,0,1393,0.0,0.0,1,1,3,1,3,8,8,0,0.0,1955.0,1.0,300.0,3.0,3.0,3,121,0,0,0,265,0,0.0,0,4,135500,53,53
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80,65.0,6285,4,4,3,6,6,0.0,3,2,3.0,3.0,0.0,6.0,504.0,1.0,0.0,456.0,960.0,3,5,0,0,1044,1.0,0.0,1,0,3,1,3,7,8,1,2.0,1976.0,1.0,528.0,3.0,2.0,3,228,0,0,0,0,0,0.0,0,4,133500,31,31
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,71.0,9204,4,4,3,5,5,0.0,3,3,3.0,3.0,0.0,4.0,25.0,3.0,872.0,247.0,1144.0,3,5,0,0,1144,1.0,0.0,1,1,3,1,3,6,8,0,0.0,1962.0,1.0,336.0,3.0,3.0,3,0,88,0,0,0,0,0.0,0,8,124000,45,45
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,78.0,12011,3,4,3,8,5,530.0,4,3,4.0,3.0,0.0,6.0,956.0,1.0,0.0,130.0,1086.0,5,5,838,0,1924,1.0,0.0,2,1,3,1,4,7,8,1,3.0,1998.0,2.0,592.0,3.0,3.0,3,208,75,0,0,374,0,0.0,0,6,280000,8,8
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,108.0,14774,3,4,3,9,5,165.0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1393.0,1393.0,5,5,1177,0,2599,0.0,0.0,2,1,4,1,4,10,8,1,3.0,1999.0,3.0,779.0,3.0,3.0,3,668,30,0,0,0,0,0.0,0,5,333168,11,11
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.0,11792,3,4,3,8,5,188.0,4,3,4.0,3.0,4.0,6.0,850.0,1.0,0.0,158.0,1008.0,5,5,1275,0,2283,0.0,0.0,2,1,4,1,4,9,8,1,4.0,2003.0,3.0,632.0,3.0,3.0,3,120,46,0,0,0,0,0.0,0,8,270000,6,6
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60.0,8064,4,4,3,6,5,0.0,3,3,3.0,3.0,0.0,3.0,621.0,1.0,0.0,174.0,795.0,4,5,368,0,1133,0.0,0.0,1,0,3,1,3,5,8,0,0.0,1989.0,1.0,900.0,3.0,3.0,3,0,0,0,0,231,0,0.0,0,12,128500,59,59
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,50.0,7175,4,4,3,6,5,0.0,4,3,4.0,3.0,0.0,6.0,904.0,1.0,0.0,494.0,1398.0,4,5,0,0,1398,1.0,0.0,2,0,2,1,4,5,8,0,0.0,1990.0,2.0,542.0,3.0,3.0,3,0,46,0,0,0,0,3.0,0,7,172000,16,15
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85,72.0,10820,4,4,3,5,7,153.0,3,3,4.0,3.0,0.0,6.0,535.0,3.0,159.0,88.0,782.0,5,5,0,0,810,1.0,0.0,1,0,2,1,3,4,8,0,0.0,1973.0,1.0,576.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,6,130000,35,34
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,34.0,5381,3,4,3,6,5,135.0,4,3,4.0,3.0,0.0,5.0,900.0,1.0,0.0,406.0,1306.0,5,5,0,0,1306,1.0,0.0,2,0,1,1,4,5,8,1,4.0,2005.0,2.0,624.0,3.0,3.0,3,170,63,0,0,0,0,0.0,0,8,196000,4,4
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,50.0,5000,4,4,3,5,6,0.0,3,3,3.0,3.0,0.0,4.0,116.0,1.0,0.0,604.0,720.0,1,3,0,0,803,0.0,0.0,1,0,2,1,3,5,8,0,0.0,1941.0,1.0,360.0,3.0,3.0,3,0,0,244,0,0,0,0.0,0,12,87000,66,57
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,55.0,8674,4,4,3,5,6,0.0,3,3,2.0,3.0,0.0,3.0,910.0,1.0,0.0,0.0,910.0,3,5,525,0,1435,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1950.0,1.0,308.0,3.0,3.0,3,0,33,0,0,0,0,0.0,0,3,128250,57,57
